,index,Dataset,expID,dumpPath,N,Architecture,FeatureLevel,ROIType,Slices,Aggregation,Augmentations,FSel,NFeatures,Clf,Clf_Parameters,Accuracy,AUC,Specificity,Sensitivity,Time_Overall
228,525123,GBM,d3c200602d2c7154f046f267cdd941e7,/home/aydin/results/radPretrained/results/GBM_d3c200602d2c7154f046f267cdd941e7/c541b015767bf9b89ec1e43b8ac007b4.dump,53,DenseNet169,Top,ROIchannel,All,Max,None,Bhattacharyya,16,LogisticRegression,{'C': 0.015625},0.6981132075471698,0.7763532763532763,0.7777777777777778,0.6923076923076923,2.60231614112854
229,525719,GBM,335c1dc754b2c23b73b85d8ee56ba385,/home/aydin/results/radPretrained/results/GBM_335c1dc754b2c23b73b85d8ee56ba385/552ddd2f06c1d6bdf1faa866344723da.dump,53,DenseNet169,Top,ROIchannel,All,Mean,None,Bhattacharyya,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 4}",0.6981132075471698,0.7621082621082622,0.8148148148148149,0.6153846153846154,3.0052075386047363
230,523363,GBM,2e96fcdf3637f32a366f9abd3cb09c99,/home/aydin/results/radPretrained/results/GBM_2e96fcdf3637f32a366f9abd3cb09c99/4d5ff715d2a5dbc9ca814edd29cae2a1.dump,53,DenseNet169,Top,ROIchannel,Max,Mean,None,tScore,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.5094339622641509,0.6787749287749288,0.8148148148148149,0.5769230769230769,4.872889280319214
231,518326,GBM,a519408bc7ddcc8cc058eb0679fb5b1a,/home/aydin/results/radPretrained/results/GBM_a519408bc7ddcc8cc058eb0679fb5b1a/f86483a1b7c73368cc2dbdc308c68875.dump,53,DenseNet169,Top,ROIcut,All,Max,None,Anova,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.660377358490566,0.745014245014245,0.7777777777777778,0.6538461538461539,1.727745532989502
232,520155,GBM,07409019baede18e2712ae3d5d09988f,/home/aydin/results/radPretrained/results/GBM_07409019baede18e2712ae3d5d09988f/334349fb4cc9043db91c34f3759228db.dump,53,DenseNet169,Top,ROIcut,All,Mean,None,ET,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.49056603773584906,0.7222222222222222,0.7777777777777778,0.6923076923076923,3.6574490070343018
233,516680,GBM,7f877a17977c5cd0c5743555682c99b6,/home/aydin/results/radPretrained/results/GBM_7f877a17977c5cd0c5743555682c99b6/96c5410a8e7de46bf4f21f40272c1e92.dump,53,DenseNet169,Top,ROIcut,Max,Mean,None,RF,4,NaiveBayes,{},0.6792452830188679,0.7549857549857552,0.7777777777777778,0.6923076923076923,4.249961853027344
234,427772,GBM,8474bc15a1a79ac91f690937807b5868,/home/aydin/results/radPretrained/results/GBM_8474bc15a1a79ac91f690937807b5868/2cd624387a40305936c7dba93e2a2a78.dump,53,ResNet18,Mid,ROI,All,Max,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 64}",0.6226415094339622,0.7115384615384616,0.5555555555555556,0.8461538461538461,1.0919077396392822
235,429637,GBM,4ad04692bb21ef532fe90141a3ab2904,/home/aydin/results/radPretrained/results/GBM_4ad04692bb21ef532fe90141a3ab2904/e548460d6cd230aaaeaf2bd42d4823ea.dump,53,ResNet18,Mid,ROI,All,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.7358490566037735,0.7884615384615384,0.8518518518518519,0.6538461538461539,1.283336877822876
236,426452,GBM,ffd68cb28f6b075a787a6ce8a7f48f7b,/home/aydin/results/radPretrained/results/GBM_ffd68cb28f6b075a787a6ce8a7f48f7b/7b7ff85cdadce676841bd4e518a41853.dump,53,ResNet18,Mid,ROI,Max,Mean,None,ET,8,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 4}",0.6792452830188679,0.7621082621082621,0.6666666666666667,0.7307692307692307,2.342184543609619
237,439958,GBM,feda2d2e7c7e11d1c6473480db6b9add,/home/aydin/results/radPretrained/results/GBM_feda2d2e7c7e11d1c6473480db6b9add/229596dfdc34bafed7946a75f565eeaf.dump,53,ResNet18,Mid,ROIchannel,All,Max,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.7547169811320755,0.7977207977207977,0.8148148148148149,0.8076923076923077,0.959571361541748
238,441249,GBM,f0ce35f39272f374c250d0c625638905,/home/aydin/results/radPretrained/results/GBM_f0ce35f39272f374c250d0c625638905/6860e647ff90029208aa387cb1cd13f5.dump,53,ResNet18,Mid,ROIchannel,All,Mean,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.4716981132075472,0.7421652421652423,0.8148148148148149,0.7307692307692307,0.6360692977905273
239,437667,GBM,ad1799b91804232a3478ab5db6cb821c,/home/aydin/results/radPretrained/results/GBM_ad1799b91804232a3478ab5db6cb821c/c092b2627259aa46cb625f3e652e7f63.dump,53,ResNet18,Mid,ROIchannel,Max,Mean,None,Anova,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 16}",0.6981132075471698,0.7663817663817665,0.7407407407407407,0.7692307692307693,1.0622930526733398
240,432908,GBM,325d3d592cebabd67e90a6331ef9966e,/home/aydin/results/radPretrained/results/GBM_325d3d592cebabd67e90a6331ef9966e/d7ff9aaf6f89d06c15cf396b56db1fcf.dump,53,ResNet18,Mid,ROIcut,All,Max,None,Anova,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.7169811320754716,0.8133903133903133,0.8148148148148149,0.6923076923076923,0.7990736961364746
241,435307,GBM,862c1f0aa035d9aea8282a95a936e0bf,/home/aydin/results/radPretrained/results/GBM_862c1f0aa035d9aea8282a95a936e0bf/e548460d6cd230aaaeaf2bd42d4823ea.dump,53,ResNet18,Mid,ROIcut,All,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.6415094339622641,0.7193732193732193,0.8888888888888888,0.5384615384615384,0.8331968784332275
242,431192,GBM,819429f8fda384b4bdc18170023c7b3e,/home/aydin/results/radPretrained/results/GBM_819429f8fda384b4bdc18170023c7b3e/9b9fcfc2a9f00b439e769181da5d3577.dump,53,ResNet18,Mid,ROIcut,Max,Mean,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 4}",0.49056603773584906,0.6972934472934473,0.7037037037037037,0.6923076923076923,0.7680230140686035
243,410786,GBM,ae764cf54795cc9b7f45a6d35a915f60,/home/aydin/results/radPretrained/results/GBM_ae764cf54795cc9b7f45a6d35a915f60/09ca655c299a67e74c2216fb1f129593.dump,53,ResNet18,Top,ROI,All,Max,None,Bhattacharyya,32,LogisticRegression,{'C': 64.0},0.7169811320754716,0.8133903133903134,0.8148148148148149,0.7307692307692307,0.8987612724304199
244,413233,GBM,545d80bb2c2ca099b4f4af2fc771a489,/home/aydin/results/radPretrained/results/GBM_545d80bb2c2ca099b4f4af2fc771a489/71ffa4f63f283562be18579079a0fd61.dump,53,ResNet18,Top,ROI,All,Mean,None,RF,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.660377358490566,0.8347578347578347,0.7037037037037037,0.8461538461538461,3.1145970821380615
245,409136,GBM,bdf78efc69c33ec6f5e18a210b9b2cb3,/home/aydin/results/radPretrained/results/GBM_bdf78efc69c33ec6f5e18a210b9b2cb3/a979d53828c428464a7c071b33265884.dump,53,ResNet18,Top,ROI,Max,Mean,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.660377358490566,0.7393162393162394,0.6296296296296297,0.7692307692307693,1.4123365879058838
246,421576,GBM,242f14a84bd309fa4622c0e72d46f283,/home/aydin/results/radPretrained/results/GBM_242f14a84bd309fa4622c0e72d46f283/49531044cfcd92c8f898876a437dfd93.dump,53,ResNet18,Top,ROIchannel,All,Max,None,Bhattacharyya,16,RandomForest,{'n_estimators': 50},0.6981132075471698,0.7215099715099716,0.7407407407407407,0.7307692307692307,1.2366552352905273
247,424247,GBM,cedac5da1d724a5c1379fe003117df21,/home/aydin/results/radPretrained/results/GBM_cedac5da1d724a5c1379fe003117df21/ff29d689d86b797375383c6edb76b89e.dump,53,ResNet18,Top,ROIchannel,All,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 64}",0.7735849056603774,0.7863247863247863,0.7777777777777778,0.7692307692307693,2.6188879013061523
248,420072,GBM,4cefc6fdb8e95050d3494ff14b426144,/home/aydin/results/radPretrained/results/GBM_4cefc6fdb8e95050d3494ff14b426144/40858617a2538004e709fa1a50782a61.dump,53,ResNet18,Top,ROIchannel,Max,Mean,None,ET,4,NaiveBayes,{},0.6981132075471698,0.7663817663817665,0.8148148148148149,0.6923076923076923,1.8603451251983643
249,417307,GBM,8953067f1fcc4985b75df7941ab1423f,/home/aydin/results/radPretrained/results/GBM_8953067f1fcc4985b75df7941ab1423f/846283f4ed316b82a28747d60347b55b.dump,53,ResNet18,Top,ROIcut,All,Max,None,tScore,8,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 16}",0.6792452830188679,0.7948717948717949,0.7407407407407407,0.7307692307692307,1.9107928276062012
250,417735,GBM,3ead52c0c148cb81ee702b26c6f9bee7,/home/aydin/results/radPretrained/results/GBM_3ead52c0c148cb81ee702b26c6f9bee7/7d6e608c356c5709dcec362bf05dafec.dump,53,ResNet18,Top,ROIcut,All,Mean,None,Bhattacharyya,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 16}",0.6792452830188679,0.8034188034188035,0.7037037037037037,0.7692307692307693,0.9128196239471436
251,415697,GBM,fa9e7ec0884bfad67c900df4c8e91a31,/home/aydin/results/radPretrained/results/GBM_fa9e7ec0884bfad67c900df4c8e91a31/2005829f952fc9e57b718380ead8bcd6.dump,53,ResNet18,Top,ROIcut,Max,Mean,None,Anova,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.6981132075471698,0.7863247863247864,0.7777777777777778,0.7692307692307693,1.2705926895141602
252,461499,GBM,056d6b99e299b2f45152e80b598a6f59,/home/aydin/results/radPretrained/results/GBM_056d6b99e299b2f45152e80b598a6f59/c6a09c497d158a71eb490466548746a3.dump,53,ResNet50,Mid,ROI,All,Max,None,Bhattacharyya,2,LogisticRegression,{'C': 0.015625},0.7358490566037735,0.7962962962962963,0.7777777777777778,0.7307692307692307,1.189589023590088
253,464200,GBM,ad95069a771f9f80e0e277e20883916e,/home/aydin/results/radPretrained/results/GBM_ad95069a771f9f80e0e277e20883916e/6ccbfddc3bba913e6c7fdd00fe5288de.dump,53,ResNet50,Mid,ROI,All,Mean,None,RF,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.660377358490566,0.7792022792022791,0.7777777777777778,0.8076923076923077,2.723630905151367
254,460999,GBM,b26b6e45f9e222b4ceff0cee360b43f1,/home/aydin/results/radPretrained/results/GBM_b26b6e45f9e222b4ceff0cee360b43f1/81399ad40bed4e9b0d7283d734d46800.dump,53,ResNet50,Mid,ROI,Max,Mean,None,Bhattacharyya,64,LogisticRegression,{'C': 64.0},0.7547169811320755,0.8475783475783476,0.7407407407407407,0.8461538461538461,1.2099997997283936
255,473437,GBM,b3e11c01dbf3e0655c22878c3511441b,/home/aydin/results/radPretrained/results/GBM_b3e11c01dbf3e0655c22878c3511441b/76e81815a14a0bf344e6a0d6d79fad0c.dump,53,ResNet50,Mid,ROIchannel,All,Max,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.660377358490566,0.7236467236467237,0.6666666666666667,0.7307692307692307,2.101754665374756
256,475940,GBM,2cd1ae2ac1a533560d2e4b34190cc301,/home/aydin/results/radPretrained/results/GBM_2cd1ae2ac1a533560d2e4b34190cc301/097b65d4cd4d4e3a2546d954de5e22f6.dump,53,ResNet50,Mid,ROIchannel,All,Mean,None,RF,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.5094339622641509,0.8105413105413105,0.8888888888888888,0.6923076923076923,3.1528234481811523
257,470645,GBM,de5a154749c83f7ed21208c968f13b1b,/home/aydin/results/radPretrained/results/GBM_de5a154749c83f7ed21208c968f13b1b/bc094feaaaa9a984a63093efc16de616.dump,53,ResNet50,Mid,ROIchannel,Max,Mean,None,ET,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 4}",0.6415094339622641,0.7350427350427351,0.6666666666666667,0.6923076923076923,3.1212332248687744
258,468382,GBM,b478b9954aceeba999dcd09edcfe0bb1,/home/aydin/results/radPretrained/results/GBM_b478b9954aceeba999dcd09edcfe0bb1/7d9547a10dc3f4c28cfaa6e4e704ec89.dump,53,ResNet50,Mid,ROIcut,All,Max,None,tScore,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 16}",0.5471698113207547,0.7735042735042736,0.7037037037037037,0.8076923076923077,2.359999179840088
259,470190,GBM,8a5a46f0d3e211a9ceca632ee79c2f07,/home/aydin/results/radPretrained/results/GBM_8a5a46f0d3e211a9ceca632ee79c2f07/a2e2f482ccb064527a919df2046c31d7.dump,53,ResNet50,Mid,ROIcut,All,Mean,None,LASSO,8,LogisticRegression,{'C': 16.0},0.7169811320754716,0.7806267806267807,0.7407407407407407,0.7307692307692307,0.9179918766021729
260,466543,GBM,619ca5681bb5351e95a93d0df625d141,/home/aydin/results/radPretrained/results/GBM_619ca5681bb5351e95a93d0df625d141/450e2edb958af078835199321da5d8d0.dump,53,ResNet50,Mid,ROIcut,Max,Mean,None,Bhattacharyya,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.5283018867924528,0.7464387464387464,0.7037037037037037,0.7692307692307693,1.4015493392944336
261,444376,GBM,1ffd86da6552711bd2f55d7d879da66b,/home/aydin/results/radPretrained/results/GBM_1ffd86da6552711bd2f55d7d879da66b/3755ed8e06bab3722e90c355e0afec3d.dump,53,ResNet50,Top,ROI,All,Max,None,Anova,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 4}",0.6792452830188679,0.8034188034188036,0.7777777777777778,0.7692307692307693,2.6002695560455322
262,446106,GBM,8c4496173af09d89039811f5ed92f371,/home/aydin/results/radPretrained/results/GBM_8c4496173af09d89039811f5ed92f371/5af0eac4134c44ec8b35b63a0cbe1a1d.dump,53,ResNet50,Top,ROI,All,Mean,None,tScore,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.5471698113207547,0.7948717948717948,0.8148148148148149,0.6923076923076923,3.833864450454712
263,443690,GBM,f3d8d8b1e1e9153ccac6406aab117361,/home/aydin/results/radPretrained/results/GBM_f3d8d8b1e1e9153ccac6406aab117361/7adccfd4715c00abb7b648339dd32c91.dump,53,ResNet50,Top,ROI,Max,Mean,None,ET,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.5094339622641509,0.7250712250712251,0.7407407407407407,0.7307692307692307,3.7381184101104736
264,456581,GBM,76677c50b147d7dc0c32f6cf09f69ce9,/home/aydin/results/radPretrained/results/GBM_76677c50b147d7dc0c32f6cf09f69ce9/f710b6c330f1f1d6e0250030288af4e0.dump,53,ResNet50,Top,ROIchannel,All,Max,None,tScore,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.660377358490566,0.819088319088319,0.8148148148148149,0.7307692307692307,4.800040245056152
265,457741,GBM,6c9f11fc4f51bcd7bbf9be90044081d1,/home/aydin/results/radPretrained/results/GBM_6c9f11fc4f51bcd7bbf9be90044081d1/e873d9eeabd775ed60bed933174a7c98.dump,53,ResNet50,Top,ROIchannel,All,Mean,None,LASSO,8,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.49056603773584906,0.7891737891737891,0.6666666666666667,0.7692307692307693,2.110870838165283
266,453624,GBM,689da96c8b87612e255ad448c8839141,/home/aydin/results/radPretrained/results/GBM_689da96c8b87612e255ad448c8839141/4615a989111f7f061c582f7ed50e5c54.dump,53,ResNet50,Top,ROIchannel,Max,Mean,None,Bhattacharyya,8,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.6226415094339622,0.7421652421652422,0.7407407407407407,0.6923076923076923,3.1935157775878906
267,451422,GBM,71de8b6a2dd4ba1593bcc0c8000e92c8,/home/aydin/results/radPretrained/results/GBM_71de8b6a2dd4ba1593bcc0c8000e92c8/e555090eb43ab86a88676736c0c72ddb.dump,53,ResNet50,Top,ROIcut,All,Max,None,RF,4,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.7358490566037735,0.8205128205128205,0.7037037037037037,0.8076923076923077,4.534430503845215
268,451731,GBM,99b494a376ea585500eaf4a6cd9aedfc,/home/aydin/results/radPretrained/results/GBM_99b494a376ea585500eaf4a6cd9aedfc/a8ff0afc28160080be20c1addf37483b.dump,53,ResNet50,Top,ROIcut,All,Mean,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 16}",0.6792452830188679,0.6994301994301996,0.7037037037037037,0.7692307692307693,3.3384287357330322
269,448666,GBM,303ddb7f7859efb4504e0b88806d5e68,/home/aydin/results/radPretrained/results/GBM_303ddb7f7859efb4504e0b88806d5e68/1be3b68dd91376e7ee5b37e975d693fc.dump,53,ResNet50,Top,ROIcut,Max,Mean,None,tScore,64,LogisticRegression,{'C': 64.0},0.6792452830188679,0.7706552706552707,0.7037037037037037,0.7307692307692307,4.1833460330963135
270,496505,GBM,26bc774ab5d7388fd7829c3e0a1590eb,/home/aydin/results/radPretrained/results/GBM_26bc774ab5d7388fd7829c3e0a1590eb/a063a0e5ba17c2baecb4b3ec383acb37.dump,53,VGG19,Mid,ROI,All,Max,None,RF,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.5094339622641509,0.7428774928774929,0.7777777777777778,0.6153846153846154,2.8742282390594482
271,498689,GBM,cd88370855842a342baf6e30ebf6272c,/home/aydin/results/radPretrained/results/GBM_cd88370855842a342baf6e30ebf6272c/cdfb84d69e6c6a11f8f1c1294a5289cd.dump,53,VGG19,Mid,ROI,All,Mean,None,ET,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 64}",0.49056603773584906,0.7621082621082622,0.8148148148148149,0.6538461538461539,2.2333691120147705
272,495154,GBM,2a5992e681ac479f1f63593917f612d0,/home/aydin/results/radPretrained/results/GBM_2a5992e681ac479f1f63593917f612d0/fccd574b949d0cf5d3dbb0807793cdec.dump,53,VGG19,Mid,ROI,Max,Mean,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 64}",0.7924528301886793,0.7407407407407407,0.7037037037037037,0.8846153846153846,1.2952771186828613
273,506781,GBM,5c16a49b35d182f52e7093d2ccc3abf5,/home/aydin/results/radPretrained/results/GBM_5c16a49b35d182f52e7093d2ccc3abf5/03f08f70a6f17df510ef4a265c99689f.dump,53,VGG19,Mid,ROIchannel,All,Max,None,Anova,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.5471698113207547,0.754985754985755,0.6666666666666667,0.8076923076923077,1.1598467826843262
274,510030,GBM,b47776c4b5a20771dc20f696a09a1004,/home/aydin/results/radPretrained/results/GBM_b47776c4b5a20771dc20f696a09a1004/61176bb86fc7bee14b6b148b99468aa7.dump,53,VGG19,Mid,ROIchannel,All,Mean,None,tScore,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.5094339622641509,0.7806267806267807,0.8148148148148149,0.6923076923076923,1.9005742073059082
275,506085,GBM,65998c3a27a6ce71f1423e08b3cb8a5d,/home/aydin/results/radPretrained/results/GBM_65998c3a27a6ce71f1423e08b3cb8a5d/ab709f8c97acee94c051c8e04ca833e1.dump,53,VGG19,Mid,ROIchannel,Max,Mean,None,LASSO,8,RandomForest,{'n_estimators': 125},0.7169811320754716,0.8853276353276353,0.7037037037037037,0.9615384615384616,1.8869380950927734
276,502133,GBM,ea79a36daf54087432d47ea43fdae92f,/home/aydin/results/radPretrained/results/GBM_ea79a36daf54087432d47ea43fdae92f/8c34c055d193f7042ed70d702b0968b9.dump,53,VGG19,Mid,ROIcut,All,Max,None,LASSO,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.5283018867924528,0.8532763532763532,0.8888888888888888,0.7692307692307693,1.2481913566589355
277,504157,GBM,ad8ebe9fffd81bf3aa957427bf8e685c,/home/aydin/results/radPretrained/results/GBM_ad8ebe9fffd81bf3aa957427bf8e685c/eefc74d946bb2da86921c18450777887.dump,53,VGG19,Mid,ROIcut,All,Mean,None,Bhattacharyya,64,RBFSVM,"{'C': 16.0, 'gamma': 'auto'}",0.7169811320754716,0.7806267806267807,0.7037037037037037,0.7692307692307693,1.138659954071045
278,499839,GBM,12071585458c23b64bc3b0bb3891eb2b,/home/aydin/results/radPretrained/results/GBM_12071585458c23b64bc3b0bb3891eb2b/6860e647ff90029208aa387cb1cd13f5.dump,53,VGG19,Mid,ROIcut,Max,Mean,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.5283018867924528,0.7257834757834758,0.7777777777777778,0.6923076923076923,1.4811995029449463
279,478988,GBM,27b8d7ba0a233f7215fcf9bb37f45748,/home/aydin/results/radPretrained/results/GBM_27b8d7ba0a233f7215fcf9bb37f45748/644291fd24387b04d40183a904e5c85e.dump,53,VGG19,Top,ROI,All,Max,None,ET,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.49056603773584906,0.6474358974358975,0.6296296296296297,0.6538461538461539,2.4841067790985107
280,481874,GBM,3196742c8dd44f7ea9624aca002ff422,/home/aydin/results/radPretrained/results/GBM_3196742c8dd44f7ea9624aca002ff422/b4f7f4cdafe507eefb6ac48376038941.dump,53,VGG19,Top,ROI,All,Mean,None,LASSO,64,NaiveBayes,{},0.7169811320754716,0.735042735042735,0.8148148148148149,0.6538461538461539,0.9116168022155762
281,478009,GBM,e9ade327fc138209c235703dec747c84,/home/aydin/results/radPretrained/results/GBM_e9ade327fc138209c235703dec747c84/81399ad40bed4e9b0d7283d734d46800.dump,53,VGG19,Top,ROI,Max,Mean,None,Bhattacharyya,64,LogisticRegression,{'C': 64.0},0.7169811320754716,0.6951566951566952,0.6296296296296297,0.8461538461538461,0.9294440746307373
282,490304,GBM,8240840186d18e8b8a0a4268d27a1b72,/home/aydin/results/radPretrained/results/GBM_8240840186d18e8b8a0a4268d27a1b72/b24ee882c0fde863f23583a47aeed281.dump,53,VGG19,Top,ROIchannel,All,Max,None,Bhattacharyya,4,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 64}",0.6226415094339622,0.8425925925925926,0.7037037037037037,0.8461538461538461,1.4858500957489014
283,493275,GBM,bd368be087e026b24860fefa6f138d68,/home/aydin/results/radPretrained/results/GBM_bd368be087e026b24860fefa6f138d68/989343960f0053fe4dea305974dfca8e.dump,53,VGG19,Top,ROIchannel,All,Mean,None,LASSO,8,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.6792452830188679,0.7336182336182336,0.6666666666666667,0.7307692307692307,0.7180931568145752
284,489408,GBM,acf58a07ff680ed41efe87cad33ce290,/home/aydin/results/radPretrained/results/GBM_acf58a07ff680ed41efe87cad33ce290/767057403e8d1eacbd7d947139bb1b93.dump,53,VGG19,Top,ROIchannel,Max,Mean,None,ET,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.6415094339622641,0.7393162393162394,0.8148148148148149,0.6153846153846154,2.278303623199463
285,485668,GBM,e1d4ab57cbc6f71f6c0c46c8a63f207b,/home/aydin/results/radPretrained/results/GBM_e1d4ab57cbc6f71f6c0c46c8a63f207b/2e79adf16c725c4cee229b8a3450fe23.dump,53,VGG19,Top,ROIcut,All,Max,None,ET,2,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 16}",0.7169811320754716,0.7535612535612536,0.7037037037037037,0.7692307692307693,2.723484754562378
286,487173,GBM,f7bdca547fc53b293d4de4008c23e7be,/home/aydin/results/radPretrained/results/GBM_f7bdca547fc53b293d4de4008c23e7be/7a5e9f9b7cab088feebad2a7caf3a616.dump,53,VGG19,Top,ROIcut,All,Mean,None,LASSO,32,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7735849056603774,0.7735042735042735,0.7777777777777778,0.7307692307692307,0.8191325664520264
287,483654,GBM,0efb32f0e64652304baf42cf6a559213,/home/aydin/results/radPretrained/results/GBM_0efb32f0e64652304baf42cf6a559213/0c44590821595cde584613a5d7bd4be6.dump,53,VGG19,Top,ROIcut,Max,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 4}",0.6981132075471698,0.707977207977208,0.7037037037037037,0.7307692307692307,2.2618236541748047
